Sum_A^1,Sum_A^2,Sum_A^3,Sum_A^4,Sum_A^5,Sum_A^6,Sum_A^7,Sum_A^8,Sum_A^9,Sum_A^10,Sum_A^11,Sum_A^12,Sum_A^13,Sum_A^14,Sum_A^15,Sum_A^16,Sum_A^17,Sum_A^18,Sum_A^19,Sum_A^20,Sum_A^21,Sum_A^22,Sum_A^23,Sum_A^24,Sum_A^25,Sum_A^26,Sum_A^27,Sum_A^28,Sum_A^29,Sum_A^30,Sum_A^31,Sum_A^32,Sum_A^33,Sum_A^34,Sum_A^35,Sum_A^36,Sum_A^37,Sum_A^38,Sum_A^39,Sum_A^40,Sum_A^41,Sum_A^42,Sum_A^43,Sum_A^44,Sum_A^45,Sum_A^46,Sum_A^47,Sum_A^48,Sum_A^49,Sum_A^50
19.31325495,22.29967618,31.86461933,42.31321046,52.00441492,59.79652142,65.34866758,68.97524642,71.20920615,72.53636819,73.30787162,73.75071987,74.00307262,74.14627698,74.22735054,74.27318812,74.2990843,74.31370823,74.32196458,74.32662529,74.32925607,74.33074096,74.33157907,74.3320521,74.33231909,74.33246977,74.33255482,74.33260282,74.33262992,74.33264521,74.33265384,74.33265871,74.33266146,74.33266301,74.33266388,74.33266438,74.33266466,74.33266481,74.3326649,74.33266495,74.33266498,74.332665,74.33266501,74.33266501,74.33266501,74.33266502,74.33266502,74.33266502,74.33266502,74.33266502
22.08584367,25.21733504,35.98630347,49.21039671,61.33374272,73.21069513,80.91322016,88.05271497,90.77392936,94.53983693,94.59341896,96.90819955,95.91301834,97.7128481,96.35089753,97.97925568,96.494323,98.0666581,96.54111808,98.0952373,96.55637008,98.10456988,96.56134038,98.10761563,96.56296022,98.10860932,96.56348819,98.10893346,96.56366029,98.10903918,96.5637164,98.10907366,96.56373469,98.10908491,96.56374065,98.10908857,96.5637426,98.10908977,96.56374323,98.10909016,96.56374344,98.10909028,96.5637435,98.10909033,96.56374353,98.10909034,96.56374353,98.10909034,96.56374354,98.10909035
31.21454005,36.70659033,50.76263904,73.37539121,93.00245115,119.6611128,136.5683689,158.9928855,167.9958445,181.6932209,184.4414422,191.4901431,191.1879723,195.1259479,193.6260416,196.3964517,194.4648241,196.831283,194.7487863,196.9791307,194.8444941,197.029311,194.8767317,197.0463385,194.8875963,197.0521178,194.891261,197.0540801,194.8924983,197.0547466,194.8929163,197.0549731,194.8930577,197.0550501,194.8931056,197.0550762,194.8931218,197.0550851,194.8931273,197.0550882,194.8931291,197.0550892,194.8931298,197.0550896,194.89313,197.0550897,194.8931301,197.0550897,194.8931301,197.0550897
22.89677389,26.1938556,37.38265649,51.61990435,64.2639045,77.29751454,85.072819,92.97546013,95.35433853,99.63678298,99.23792501,102.0021942,100.5499597,102.7872126,100.9767957,103.0418532,101.1140434,103.1238303,101.158028,103.1501542,101.1721132,103.1585994,101.1766235,103.1613078,101.178068,103.1621762,101.1785307,103.1624547,101.1786789,103.1625439,101.1787264,103.1625725,101.1787417,103.1625817,101.1787465,103.1625846,101.1787481,103.1625856,101.1787486,103.1625859,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586
30.63917591,34.58348628,49.58818477,68.27642782,88.06800673,108.5061623,126.5995507,143.2818728,155.5146185,165.8487561,171.7977134,176.8617836,178.8361517,181.1749039,181.4180971,182.6895944,182.3039152,183.2021283,182.6018132,183.3740111,182.7016504,183.4316557,182.7351638,183.451038,182.7464466,183.4575752,182.7502569,183.4597867,182.7515475,183.4605369,182.7519857,183.460792,182.7521349,183.460879,182.7521858,183.4609087,182.7522031,183.4609188,182.7522091,183.4609223,182.7522111,183.4609235,182.7522118,183.4609239,182.7522121,183.460924,182.7522121,183.4609241,182.7522122,183.4609241
19.31325495,22.29967618,31.86461933,42.31321046,52.00441492,59.79652142,65.34866758,68.97524642,71.20920615,72.53636819,73.30787162,73.75071987,74.00307262,74.14627698,74.22735054,74.27318812,74.2990843,74.31370823,74.32196458,74.32662529,74.32925607,74.33074096,74.33157907,74.3320521,74.33231909,74.33246977,74.33255482,74.33260282,74.33262992,74.33264521,74.33265384,74.33265871,74.33266146,74.33266301,74.33266388,74.33266438,74.33266466,74.33266481,74.3326649,74.33266495,74.33266498,74.332665,74.33266501,74.33266501,74.33266501,74.33266502,74.33266502,74.33266502,74.33266502,74.33266502
19.31325495,22.29967618,31.86461933,42.31321046,52.00441492,59.79652142,65.34866758,68.97524642,71.20920615,72.53636819,73.30787162,73.75071987,74.00307262,74.14627698,74.22735054,74.27318812,74.2990843,74.31370823,74.32196458,74.32662529,74.32925607,74.33074096,74.33157907,74.3320521,74.33231909,74.33246977,74.33255482,74.33260282,74.33262992,74.33264521,74.33265384,74.33265871,74.33266146,74.33266301,74.33266388,74.33266438,74.33266466,74.33266481,74.3326649,74.33266495,74.33266498,74.332665,74.33266501,74.33266501,74.33266501,74.33266502,74.33266502,74.33266502,74.33266502,74.33266502
23.56700414,28.0745911,35.96781411,48.16389464,59.88932834,73.49600057,84.82496803,96.55188781,104.1689817,112.2929945,115.6112816,120.6698204,121.1650675,124.4588521,123.5650419,126.0398092,124.5466503,126.6772419,124.9391253,126.9307997,125.0946737,127.0311388,125.1561182,127.070768,125.1803606,127.0864081,125.1899214,127.092579,125.1936915,127.0950135,125.1951782,127.095974,125.1957645,127.0963529,125.1959957,127.0965023,125.1960868,127.0965613,125.1961228,127.0965846,125.196137,127.0965938,125.1961426,127.0965974,125.1961448,127.0965988,125.1961457,127.0965994,125.196146,127.0965996
13.86294361,16.39141639,19.16685645,25.04296492,28.31688287,33.94104613,35.23012772,40.1641829,39.21831994,43.51088344,41.16071868,45.07584025,42.02831899,45.76159898,42.40089042,46.0536632,42.55819183,46.17654969,42.62413184,46.22798958,42.65169098,46.24947578,42.66319476,46.25844237,42.66799418,46.26218289,42.66999608,46.26374305,42.67083102,46.26439374,42.67117925,46.26466511,42.67132447,46.26477829,42.67138504,46.26482549,42.6714103,46.26484518,42.67142084,46.26485339,42.67142523,46.26485681,42.67142706,46.26485824,42.67142782,46.26485883,42.67142814,46.26485908,42.67142828,46.26485919
19.40812106,22.81822373,26.35646734,35.19081994,41.49763925,49.91018578,57.22722558,63.92054925,69.87377521,74.19729668,77.67526718,80.04369442,81.63973963,82.850518,83.44698274,84.08944473,84.22933512,84.61724234,84.56043362,84.8389552,84.69922309,84.9315836,84.75716895,84.97020034,84.78132177,84.98628626,84.79138215,84.9929847,84.7955714,84.99577367,84.79731563,84.99693483,84.79804183,84.99741826,84.79834417,84.99761953,84.79847004,84.99770332,84.79852245,84.9977382,84.79854426,84.99775273,84.79855335,84.99775877,84.79855713,84.99776129,84.7985587,84.99776234,84.79855936,84.99776277
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
5.545177444,5.878681652,4.42757341,6.587763173,4.616775286,7.081911338,4.749649442,7.396206342,4.83364347,7.585291729,4.883845481,7.695375724,4.912937805,7.758264055,4.929509724,7.793806126,4.938859619,7.813771668,4.944106733,7.824949094,4.947042628,7.831194717,4.94868261,7.834680884,4.949597851,7.83662563,4.950108366,7.837710141,4.950393045,7.838314819,4.950551765,7.838651929,4.95064025,7.838839857,4.950689578,7.838944618,4.950717075,7.839003016,4.950732404,7.839035569,4.950740948,7.839053716,4.950745711,7.839063831,4.950748366,7.839069469,4.950749846,7.839072613,4.950750671,7.839074365
5.545177444,5.878681652,4.42757341,6.587763173,4.616775286,7.081911338,4.749649442,7.396206342,4.83364347,7.585291729,4.883845481,7.695375724,4.912937805,7.758264055,4.929509724,7.793806126,4.938859619,7.813771668,4.944106733,7.824949094,4.947042628,7.831194717,4.94868261,7.834680884,4.949597851,7.83662563,4.950108366,7.837710141,4.950393045,7.838314819,4.950551765,7.838651929,4.95064025,7.838839857,4.950689578,7.838944618,4.950717075,7.839003016,4.950732404,7.839035569,4.950740948,7.839053716,4.950745711,7.839063831,4.950748366,7.839069469,4.950749846,7.839072613,4.950750671,7.839074365
8.317766167,8.322678862,8.669665699,10.91153533,10.98669389,12.91419466,12.37004281,14.09406797,13.05142708,14.67603308,13.35710231,14.93755962,13.48857677,15.05013585,13.54410441,15.09769629,13.56737559,15.11763051,13.57709669,15.12595791,13.58115195,15.12943181,13.58284269,15.13088016,13.58354743,15.13148387,13.58384116,15.13173548,13.58396357,15.13184035,13.58401459,15.13188405,13.58403585,15.13190227,13.58404471,15.13190986,13.5840484,15.13191302,13.58404994,15.13191434,13.58405058,15.13191489,13.58405085,15.13191512,13.58405096,15.13191521,13.58405101,15.13191525,13.58405103,15.13191527
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
8.317766167,8.322678862,8.669665699,10.91153533,10.98669389,12.91419466,12.37004281,14.09406797,13.05142708,14.67603308,13.35710231,14.93755962,13.48857677,15.05013585,13.54410441,15.09769629,13.56737559,15.11763051,13.57709669,15.12595791,13.58115195,15.12943181,13.58284269,15.13088016,13.58354743,15.13148387,13.58384116,15.13173548,13.58396357,15.13184035,13.58401459,15.13188405,13.58403585,15.13190227,13.58404471,15.13190986,13.5840484,15.13191302,13.58404994,15.13191434,13.58405058,15.13191489,13.58405085,15.13191512,13.58405096,15.13191521,13.58405101,15.13191525,13.58405103,15.13191527
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
13.86294361,16.39141639,19.16685645,25.04296492,28.31688287,33.94104613,35.23012772,40.1641829,39.21831994,43.51088344,41.16071868,45.07584025,42.02831899,45.76159898,42.40089042,46.0536632,42.55819183,46.17654969,42.62413184,46.22798958,42.65169098,46.24947578,42.66319476,46.25844237,42.66799418,46.26218289,42.66999608,46.26374305,42.67083102,46.26439374,42.67117925,46.26466511,42.67132447,46.26477829,42.67138504,46.26482549,42.6714103,46.26484518,42.67142084,46.26485339,42.67142523,46.26485681,42.67142706,46.26485824,42.67142782,46.26485883,42.67142814,46.26485908,42.67142828,46.26485919
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
9.128696383,9.772861066,10.47946589,12.91909319,13.83823164,15.40522936,15.9696722,16.9211302,17.07910687,17.69948122,17.60120701,18.06372379,17.83553386,18.2267724,17.93847838,18.29831094,17.98327827,18.32942387,18.00269389,18.34290367,18.01109313,18.34873422,18.01472381,18.35125438,18.01629268,18.35234334,18.0169705,18.35281382,18.01726334,18.35301707,18.01738985,18.35310488,18.0174445,18.35314281,18.01746811,18.3531592,18.01747831,18.35316628,18.01748272,18.35316934,18.01748462,18.35317066,18.01748545,18.35317123,18.0174858,18.35317148,18.01748595,18.35317158,18.01748602,18.35317163
11.90128511,12.69051992,14.55514524,18.56861078,20.38959145,24.30404648,24.57498411,28.20209015,26.91585892,30.28269574,28.04278579,31.25705432,28.5454323,31.68584924,28.76190118,31.86940407,28.85370684,31.94704697,28.89238776,31.97972364,28.90864018,31.99344656,28.9154609,31.99920448,28.91832196,32.00161951,28.91952183,32.00263227,28.92002498,32.00305696,28.92023597,32.00323504,28.92032444,32.00330971,28.92036153,32.00334102,28.92037709,32.00335415,28.92038361,32.00335966,28.92038635,32.00336197,28.92038749,32.00336293,28.92038797,32.00336334,28.92038818,32.00336351,28.92038826,32.00336358
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
18.02182669,21.64778375,26.53649797,35.38958173,42.23418079,50.99278018,56.65382214,62.86902006,66.28282017,69.55283046,71.24390787,72.69777877,73.4524022,74.05311038,74.3734589,74.61490467,74.74772193,74.84390689,74.89832597,74.93657222,74.9587253,74.97394224,74.98292508,74.98898718,74.99262018,74.99503844,74.99650508,74.9974709,74.99806218,74.9984483,74.99868644,74.99884093,74.99893676,74.99899861,74.99903715,74.99906193,74.99907742,74.99908735,74.99909358,74.99909756,74.99910006,74.99910166,74.99910266,74.9991033,74.9991037,74.99910396,74.99910412,74.99910423,74.99910429,74.99910433
26.33959286,32.16051849,41.27578101,56.08281536,70.06877664,87.13361682,101.3058267,116.7587165,127.3800601,138.1676777,144.2676679,150.0674752,152.9681107,155.5587482,156.7993181,157.8551754,158.3600318,158.7746915,158.9758053,159.1364484,159.2158336,159.2777831,159.3089868,159.3328467,159.3450846,159.3542737,159.3590666,159.3626068,159.364482,159.3658466,159.3665797,159.3671059,159.3673923,159.3675953,159.3677071,159.3677855,159.3678291,159.3678594,159.3678764,159.3678881,159.3678947,159.3678992,159.3679018,159.3679035,159.3679045,159.3679052,159.3679056,159.3679059,159.367906,159.3679061
33.50663074,41.03228054,54.22736225,74.83797407,95.29354138,119.6814056,141.8064708,165.263215,184.2121453,203.093251,215.7089417,228.6037748,234.1235531,242.0086056,242.744421,247.7535602,246.2440446,249.9771167,247.5738238,250.8053181,248.0669707,251.1101692,248.2485623,251.2221393,248.3153757,251.2633109,248.3399905,251.2784812,248.3490763,251.2840836,248.3524368,251.286157,248.353682,251.2869258,248.3541443,251.2872114,248.3543162,251.2873176,248.3543802,251.2873572,248.354404,251.287372,248.3544129,251.2873775,248.3544162,251.2873796,248.3544175,251.2873803,248.354418,251.2873806
24.9532985,31.5382042,44.0259597,60.67029674,78.40913743,95.38039718,109.5837565,120.3359365,127.8076386,132.7330701,135.8592816,137.8000283,138.987604,139.7081752,140.1430997,140.4047972,140.5619655,140.6562503,140.712773,140.7466441,140.7669363,140.7790916,140.7863722,140.7907327,140.7933443,140.7949084,140.7958451,140.7964061,140.7967421,140.7969433,140.7970638,140.797136,140.7971792,140.7972051,140.7972206,140.7972299,140.7972354,140.7972388,140.7972407,140.7972419,140.7972427,140.7972431,140.7972433,140.7972435,140.7972436,140.7972436,140.7972437,140.7972437,140.7972437,140.7972437
23.56700414,28.0745911,35.96781411,48.16389464,59.88932834,73.49600057,84.82496803,96.55188781,104.1689817,112.2929945,115.6112816,120.6698204,121.1650675,124.4588521,123.5650419,126.0398092,124.5466503,126.6772419,124.9391253,126.9307997,125.0946737,127.0311388,125.1561182,127.070768,125.1803606,127.0864081,125.1899214,127.092579,125.1936915,127.0950135,125.1951782,127.095974,125.1957645,127.0963529,125.1959957,127.0965023,125.1960868,127.0965613,125.1961228,127.0965846,125.196137,127.0965938,125.1961426,127.0965974,125.1961448,127.0965988,125.1961457,127.0965994,125.196146,127.0965996
16.8710984,18.92340785,23.9009999,30.91540339,37.34151894,43.79471944,48.74548003,52.9534028,55.68532497,57.74728651,58.98764828,59.85807885,60.37091726,60.71639528,60.92013759,61.05414425,61.13375756,61.18532503,61.21621352,61.23600981,61.24795437,61.25555076,61.2601618,61.26307738,61.26485563,61.26597508,61.26666042,61.2670904,61.26735441,61.26751962,61.26762129,61.26768478,61.26772392,61.26774833,61.2677634,61.26777278,61.26777858,61.26778219,61.26778442,61.26778581,61.26778667,61.2677872,61.26778753,61.26778773,61.26778786,61.26778794,61.26778799,61.26778802,61.26778804,61.26778805
16.63553233,20.72871509,27.67039636,35.87641698,43.30554428,49.43337387,53.99892295,57.1468002,59.21085902,60.51759178,61.32747007,61.82262972,62.12291311,62.30410612,62.41311193,62.47857107,62.51783733,62.5413762,62.55548148,62.56393186,62.56899371,62.57202556,62.57384142,62.57492896,62.57558028,62.57597036,62.57620397,62.57634388,62.57642767,62.57647785,62.5765079,62.57652589,62.57653667,62.57654313,62.57654699,62.57654931,62.5765507,62.57655153,62.57655202,62.57655232,62.5765525,62.57655261,62.57655267,62.57655271,62.57655273,62.57655275,62.57655275,62.57655276,62.57655276,62.57655276
26.57515893,30.60658256,37.98195479,50.4174579,61.34859841,75.18646447,86.32729213,100.5492668,109.9143884,122.6780523,128.639318,138.403167,140.1054999,147.1953989,145.7129858,151.2558123,148.120022,152.9469596,149.0929601,153.6208661,149.4766492,153.8848972,149.626516,153.9877079,149.684839,154.0276561,149.7075047,154.043168,149.7163084,154.0491902,149.7197272,154.0515282,149.7210547,154.0524359,149.7215702,154.0527883,149.7217703,154.0529251,149.7218481,154.0529782,149.7218782,154.0529988,149.7218899,154.0530069,149.7218945,154.05301,149.7218963,154.0530112,149.7218969,154.0530116
7.742402022,7.841504993,8.743502567,10.03801684,10.91678351,11.65844822,12.18093583,12.55607051,12.81185734,12.98496994,13.10013841,13.17628442,13.22631075,13.25907199,13.28047265,13.29443181,13.30352763,13.3094507,13.31330606,13.31581484,13.31744708,13.31850891,13.31919961,13.31964888,13.31994109,13.32013116,13.32025477,13.32033518,13.32038747,13.32042148,13.3204436,13.32045799,13.32046734,13.32047343,13.32047739,13.32047996,13.32048164,13.32048273,13.32048344,13.3204839,13.3204842,13.32048439,13.32048452,13.3204846,13.32048465,13.32048469,13.32048471,13.32048473,13.32048473,13.32048474
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
7.742402022,7.841504993,8.743502567,10.03801684,10.91678351,11.65844822,12.18093583,12.55607051,12.81185734,12.98496994,13.10013841,13.17628442,13.22631075,13.25907199,13.28047265,13.29443181,13.30352763,13.3094507,13.31330606,13.31581484,13.31744708,13.31850891,13.31919961,13.31964888,13.31994109,13.32013116,13.32025477,13.32033518,13.32038747,13.32042148,13.3204436,13.32045799,13.32046734,13.32047343,13.32047739,13.32047996,13.32048164,13.32048273,13.32048344,13.3204839,13.3204842,13.32048439,13.32048452,13.3204846,13.32048465,13.32048469,13.32048471,13.32048473,13.32048473,13.32048474
11.09035489,12.305489,13.85888955,17.12404421,19.14161262,21.49218956,22.96907307,24.45096178,25.21389232,26.10123702,26.36741291,26.92344005,26.91845455,27.3098283,27.17222821,27.48636776,27.28709296,27.5659824,27.33867242,27.60167412,27.36175096,27.6176322,27.37206053,27.62475865,27.37666268,27.6279394,27.3787164,27.62935874,27.37963274,27.62999201,27.38004158,27.63027455,27.38022398,27.6304006,27.38030536,27.63045684,27.38034166,27.63048193,27.38035786,27.63049312,27.38036509,27.63049811,27.38036831,27.63050034,27.38036975,27.63050134,27.38037039,27.63050178,27.38037068,27.63050198
9.704060528,11.13504902,11.79721493,14.6963481,15.90448342,17.67341155,18.6626554,19.60151607,20.19059608,20.65118804,20.95318961,21.16993135,21.31437579,21.41424796,21.48119402,21.52674398,21.55733764,21.57801026,21.59190389,21.60126425,21.60755628,21.61178993,21.6146359,21.61654979,21.61783635,21.61870135,21.61928281,21.61967371,21.61993648,21.62011312,21.62023187,21.62031169,21.62036534,21.62040141,21.62042566,21.62044195,21.62045291,21.62046027,21.62046522,21.62046855,21.62047079,21.62047229,21.6204733,21.62047398,21.62047444,21.62047475,21.62047495,21.62047509,21.62047519,21.62047525
7.742402022,7.841504993,8.743502567,10.03801684,10.91678351,11.65844822,12.18093583,12.55607051,12.81185734,12.98496994,13.10013841,13.17628442,13.22631075,13.25907199,13.28047265,13.29443181,13.30352763,13.3094507,13.31330606,13.31581484,13.31744708,13.31850891,13.31919961,13.31964888,13.31994109,13.32013116,13.32025477,13.32033518,13.32038747,13.32042148,13.3204436,13.32045799,13.32046734,13.32047343,13.32047739,13.32047996,13.32048164,13.32048273,13.32048344,13.3204839,13.3204842,13.32048439,13.32048452,13.3204846,13.32048465,13.32048469,13.32048471,13.32048473,13.32048473,13.32048474
29.11218158,35.07817734,43.57294406,61.54404697,77.45130187,98.35942477,118.3052887,136.4669822,152.9264508,164.7401356,173.8261268,180.2528145,183.8775855,187.2917365,188.174217,190.2118286,189.9170277,191.3799752,190.6088148,191.8408441,190.8810442,192.0217318,190.9878047,192.0925925,191.0296166,192.1203316,191.0459831,192.1311875,191.0523882,192.1354356,191.0548946,192.1370979,191.0558754,192.1377484,191.0562591,192.1380029,191.0564093,192.1381025,191.0564681,192.1381414,191.0564911,192.1381567,191.0565001,192.1381627,191.0565036,192.138165,191.056505,192.1381659,191.0565055,192.1381663
22.89677389,26.1938556,37.38265649,51.61990435,64.2639045,77.29751454,85.072819,92.97546013,95.35433853,99.63678298,99.23792501,102.0021942,100.5499597,102.7872126,100.9767957,103.0418532,101.1140434,103.1238303,101.158028,103.1501542,101.1721132,103.1585994,101.1766235,103.1613078,101.178068,103.1621762,101.1785307,103.1624547,101.1786789,103.1625439,101.1787264,103.1625725,101.1787417,103.1625817,101.1787465,103.1625846,101.1787481,103.1625856,101.1787486,103.1625859,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586
19.31325495,22.29967618,31.86461933,42.31321046,52.00441492,59.79652142,65.34866758,68.97524642,71.20920615,72.53636819,73.30787162,73.75071987,74.00307262,74.14627698,74.22735054,74.27318812,74.2990843,74.31370823,74.32196458,74.32662529,74.32925607,74.33074096,74.33157907,74.3320521,74.33231909,74.33246977,74.33255482,74.33260282,74.33262992,74.33264521,74.33265384,74.33265871,74.33266146,74.33266301,74.33266388,74.33266438,74.33266466,74.33266481,74.3326649,74.33266495,74.33266498,74.332665,74.33266501,74.33266501,74.33266501,74.33266502,74.33266502,74.33266502,74.33266502,74.33266502
19.31325495,22.29967618,31.86461933,42.31321046,52.00441492,59.79652142,65.34866758,68.97524642,71.20920615,72.53636819,73.30787162,73.75071987,74.00307262,74.14627698,74.22735054,74.27318812,74.2990843,74.31370823,74.32196458,74.32662529,74.32925607,74.33074096,74.33157907,74.3320521,74.33231909,74.33246977,74.33255482,74.33260282,74.33262992,74.33264521,74.33265384,74.33265871,74.33266146,74.33266301,74.33266388,74.33266438,74.33266466,74.33266481,74.3326649,74.33266495,74.33266498,74.332665,74.33266501,74.33266501,74.33266501,74.33266502,74.33266502,74.33266502,74.33266502,74.33266502
22.08584367,25.21733504,35.98630347,49.21039671,61.33374272,73.21069513,80.91322016,88.05271497,90.77392936,94.53983693,94.59341896,96.90819955,95.91301834,97.7128481,96.35089753,97.97925568,96.494323,98.0666581,96.54111808,98.0952373,96.55637008,98.10456988,96.56134038,98.10761563,96.56296022,98.10860932,96.56348819,98.10893346,96.56366029,98.10903918,96.5637164,98.10907366,96.56373469,98.10908491,96.56374065,98.10908857,96.5637426,98.10908977,96.56374323,98.10909016,96.56374344,98.10909028,96.5637435,98.10909033,96.56374353,98.10909034,96.56374353,98.10909034,96.56374354,98.10909035
